,n,null_cells,cells,min,max,range,mean,mean_of_abs,stddev,variance,coeff_var,sum,first_quartile,median,third_quartile,percentiles,run_time,particles,area_km2,resolution,scalar,minute,stat_type,ars,error,run_id,normalized_error,p_density
2,59981,4327,64308,0.00010420001344755292,0.6048971831798553,0.6047929831664077,0.017263440431879218,0.017263440431879218,0.033924870711870204,0.0011508968528171088,196.51280314451955,1035.4784205445474,0.005328809749335051,0.008181631192564964,0.01314786858856678,"[{'percentile': 90, 'value': 0.031946584954857825}]",4.163587379455566,30494.5,1.524725,5,05,15,average,0.2156768081661993,0.005726499690160226,5_05,7.070757085699806,0.4741945014617155
3,59981,4327,64308,0.00010420001344755292,0.7542947292327881,0.7541905292193405,0.019297158440764614,0.019297158440764614,0.04106713593254893,0.0016865096537024514,212.81442062369118,1157.4628604355023,0.005406083585694432,0.008292566379532218,0.013554081972688436,"[{'percentile': 90, 'value': 0.03542994037270546}]",4.163587379455566,30494.5,1.524725,5,05,20,average,0.2156768081661993,0.005726499690160226,5_05,7.070757085699806,0.4741945014617155
4,59981,4327,64308,0.00010420001344755292,0.9079656302928925,0.9078614302794449,0.021177435416862227,0.021177435416862227,0.047300529780277455,0.0022373401174949144,223.35343656680493,1270.2437537388132,0.005482122907415033,0.008405649242922664,0.013981545623391867,"[{'percentile': 90, 'value': 0.03923598825931549}]",4.163587379455566,30494.5,1.524725,5,05,25,average,0.2156768081661993,0.005726499690160226,5_05,7.070757085699806,0.4741945014617155
5,59981,4327,64308,0.00010420001344755292,1.0474010229110717,1.0472968228976243,0.022902309545975746,0.022902309545975746,0.052980570190621606,0.002806940817723383,231.3328709677275,1373.7034288771713,0.005539450841024518,0.008504386059939861,0.014373785071074962,"[{'percentile': 90, 'value': 0.04268915131688118}]",4.163587379455566,30494.5,1.524725,5,05,30,average,0.2156768081661993,0.005726499690160226,5_05,7.070757085699806,0.4741945014617155
0,59981,4327,64308,0.0,0.24257906526327133,0.24257906526327133,0.011672723767978451,0.011672723767978451,0.014140962423989687,0.00019996681827668829,121.14535309044412,700.1416443271155,0.005181318847462535,0.007776330225169659,0.011785733047872782,"[{'percentile': 90, 'value': 0.02237961906939745}]",4.163587379455566,30494.5,1.524725,5,05,05,median,0.2156768081661993,0.005726499690160226,5_05,7.070757085699806,0.4741945014617155
1,59981,4327,64308,0.0,0.4058399200439453,0.4058399200439453,0.014905653196498402,0.014905653196498402,0.025354189342412264,0.0006428349172108917,170.09780791336541,894.0559843791707,0.0052901089657098055,0.0080951196141541,0.012693783268332481,"[{'percentile': 90, 'value': 0.028029444627463818}]",4.163587379455566,30494.5,1.524725,5,05,10,median,0.2156768081661993,0.005726499690160226,5_05,7.070757085699806,0.4741945014617155
2,59981,4327,64308,0.0,0.6044058799743652,0.6044058799743652,0.017265284308904838,0.017265284308904838,0.03392617033417845,0.00115098503354369,196.4993435797666,1035.5890181324212,0.005385104799643159,0.008178454358130693,0.013160794973373413,"[{'percentile': 90, 'value': 0.031983910128474236}]",4.163587379455566,30494.5,1.524725,5,05,15,median,0.2156768081661993,0.005726499690160226,5_05,7.070757085699806,0.4741945014617155
3,59981,4327,64308,0.0,0.7529102563858032,0.7529102563858032,0.019298257828555265,0.019298257828555265,0.04106840824748015,0.0016866141559816954,212.80888986109412,1157.5288028145733,0.005395936314016581,0.008333801757544279,0.013560158666223288,"[{'percentile': 90, 'value': 0.03540817275643349}]",4.163587379455566,30494.5,1.524725,5,05,20,median,0.2156768081661993,0.005726499690160226,5_05,7.070757085699806,0.4741945014617155
4,59981,4327,64308,0.0,0.9073464274406433,0.9073464274406433,0.02117873785602921,0.02117873785602921,0.04730155699675969,0.0022374372943177053,223.34455111683522,1270.321875342488,0.005499065155163407,0.008412952534854412,0.013951689936220646,"[{'percentile': 90, 'value': 0.0392609890550375}]",4.163587379455566,30494.5,1.524725,5,05,25,median,0.2156768081661993,0.005726499690160226,5_05,7.070757085699806,0.4741945014617155
5,59981,4327,64308,0.0,1.0472554564476013,1.0472554564476013,0.022904503891571996,0.022904503891571996,0.05298320418521688,0.002807219925732384,231.32220822609796,1373.83504792038,0.005499065155163407,0.00849110446870327,0.014390630181878805,"[{'percentile': 90, 'value': 0.04271657206118107}]",4.163587379455566,30494.5,1.524725,5,05,30,median,0.2156768081661993,0.005726499690160226,5_05,7.070757085699806,0.4741945014617155
0,59981,4327,64308,0.0,0.24103109538555145,0.24103109538555145,0.009506836907485132,0.009506836907485132,0.013740940598791449,0.00018881344853951512,144.53746006700325,570.2295845478657,0.003203434171155095,0.005803508218377829,0.009458581916987896,"[{'percentile': 90, 'value': 0.01964068040251732}]",4.163587379455566,30494.5,1.524725,5,05,05,minimum,0.2156768081661993,0.005726499690160226,5_05,7.070757085699806,0.4741945014617155
1,59981,4327,64308,0.0,0.40297871828079224,0.40297871828079224,0.012649842621102915,0.012649842621102915,0.02481875298362521,0.0006159704996622052,196.1981166644847,758.750210256374,0.003203434171155095,0.006000270135700703,0.010296144522726536,"[{'percentile': 90, 'value': 0.024918625131249428}]",4.163587379455566,30494.5,1.524725,5,05,10,minimum,0.2156768081661993,0.005726499690160226,5_05,7.070757085699806,0.4741945014617155
2,59981,4327,64308,0.0,0.6017727851867676,0.6017727851867676,0.014963707245426193,0.014963707245426193,0.03334588298047466,0.0011119479117475098,222.84506395076102,897.5381242879084,0.0034906358923763037,0.006000270135700703,0.010830060578882694,"[{'percentile': 90, 'value': 0.02885722555220127}]",4.163587379455566,30494.5,1.524725,5,05,15,minimum,0.2156768081661993,0.005726499690160226,5_05,7.070757085699806,0.4741945014617155
3,59981,4327,64308,0.0,0.7510685920715332,0.7510685920715332,0.016959751820764896,0.016959751820764896,0.040456553407348245,0.001636732713601621,238.54448953559998,1017.2628739612992,0.0034906358923763037,0.00619282154366374,0.011219237931072712,"[{'percentile': 90, 'value': 0.03227561339735985}]",4.163587379455566,30494.5,1.524725,5,05,20,minimum,0.2156768081661993,0.005726499690160226,5_05,7.070757085699806,0.4741945014617155
4,59981,4327,64308,0.0,0.9047765135765076,0.9047765135765076,0.01880610014311977,0.01880610014311977,0.0466678561701774,0.002177888799520365,248.15275796162814,1128.008692684467,0.0034906358923763037,0.006381460465490818,0.011599615216255188,"[{'percentile': 90, 'value': 0.035823699086904526}]",4.163587379455566,30494.5,1.524725,5,05,25,minimum,0.2156768081661993,0.005726499690160226,5_05,7.070757085699806,0.4741945014617155
5,59981,4327,64308,0.0,1.0444084405899048,1.0444084405899048,0.0205094979074876,0.0205094979074876,0.0523384263948669,0.0027393108774909007,255.19116377665787,1230.1801939890138,0.0034906358923763037,0.006381460465490818,0.011848639696836472,"[{'percentile': 90, 'value': 0.03915131464600563}]",4.163587379455566,30494.5,1.524725,5,05,30,minimum,0.2156768081661993,0.005726499690160226,5_05,7.070757085699806,0.4741945014617155
0,59981,4327,64308,0.0,9.0,9.0,4.190910454977409,4.190910454977409,2.8760448693410323,8.271634090462875,68.62577714885907,251375.0,2.0,4.0,7.0,"[{'percentile': 90, 'value': 8}]",4.163587379455566,30494.5,1.524725,5,05,05,min_raster,0.2156768081661993,0.005726499690160226,5_05,7.070757085699806,0.4741945014617155
1,59981,4327,64308,0.0,9.0,9.0,4.200346776479218,4.200346776479218,2.875982693039059,8.271276450660197,68.47012511309228,251941.0,2.0,4.0,7.0,"[{'percentile': 90, 'value': 8}]",4.163587379455566,30494.5,1.524725,5,05,10,min_raster,0.2156768081661993,0.005726499690160226,5_05,7.070757085699806,0.4741945014617155
2,59981,4327,64308,0.0,9.0,9.0,4.20208065887531,4.20208065887531,2.8784515644078983,8.285483408642277,68.50062619165234,252045.0,2.0,4.0,7.0,"[{'percentile': 90, 'value': 8}]",4.163587379455566,30494.5,1.524725,5,05,15,min_raster,0.2156768081661993,0.005726499690160226,5_05,7.070757085699806,0.4741945014617155
3,59981,4327,64308,0.0,9.0,9.0,4.195745319351128,4.195745319351128,2.87594014717614,8.271031730139518,68.54420200177698,251665.0,2.0,4.0,7.0,"[{'percentile': 90, 'value': 8}]",4.163587379455566,30494.5,1.524725,5,05,20,min_raster,0.2156768081661993,0.005726499690160226,5_05,7.070757085699806,0.4741945014617155
4,59981,4327,64308,0.0,9.0,9.0,4.193694669978827,4.193694669978827,2.870308316920662,8.238669834183924,68.44342621002384,251542.0,2.0,4.0,7.0,"[{'percentile': 90, 'value': 8}]",4.163587379455566,30494.5,1.524725,5,05,25,min_raster,0.2156768081661993,0.005726499690160226,5_05,7.070757085699806,0.4741945014617155
5,59981,4327,64308,0.0,9.0,9.0,4.209266267651423,4.209266267651423,2.8771240525389805,8.277842813698326,68.35215141056598,252476.0,2.0,4.0,7.0,"[{'percentile': 90, 'value': 8}]",4.163587379455566,30494.5,1.524725,5,05,30,min_raster,0.2156768081661993,0.005726499690160226,5_05,7.070757085699806,0.4741945014617155
0,59981,4327,64308,0.0006874637329019606,0.24505700170993805,0.2443695379770361,0.013818765958372906,0.013818765958372906,0.014608746666548215,0.0002134154791673836,105.7167239864617,828.8634009491652,0.006926415022462606,0.009883280843496323,0.014172576367855072,"[{'percentile': 90, 'value': 0.02529335394501686}]",4.163587379455566,30494.5,1.524725,5,05,05,maximum,0.2156768081661993,0.005726499690160226,5_05,7.070757085699806,0.4741945014617155
1,59981,4327,64308,0.0006874637329019606,0.40963214635849,0.40894468262558803,0.017147967473614842,0.017147967473614842,0.025932246778782746,0.0006724814229956881,151.22635856805803,1028.5522370348917,0.007101783528923988,0.010159768164157867,0.015138312242925167,"[{'percentile': 90, 'value': 0.031185684725642204}]",4.163587379455566,30494.5,1.524725,5,05,10,maximum,0.2156768081661993,0.005726499690160226,5_05,7.070757085699806,0.4741945014617155
2,59981,4327,64308,0.0006874637329019606,0.6087596416473389,0.6080721779144369,0.019558299944153538,0.019558299944153538,0.03455409299161631,0.0011939853424732675,176.67227259159296,1173.1263889502734,0.007101783528923988,0.010296144522726536,0.01565742865204811,"[{'percentile': 90, 'value': 0.035229090601205826}]",4.163587379455566,30494.5,1.524725,5,05,15,maximum,0.2156768081661993,0.005726499690160226,5_05,7.070757085699806,0.4741945014617155
3,59981,4327,64308,0.0006874637329019606,0.7614420652389526,0.7607546015060507,0.021628465273102054,0.021628465273102054,0.04172524545172813,0.001740996108006959,192.91819796210487,1297.2969755459344,0.007274311501532793,0.010431326925754547,0.0160645954310894,"[{'percentile': 90, 'value': 0.038871992379426956}]",4.163587379455566,30494.5,1.524725,5,05,20,maximum,0.2156768081661993,0.005726499690160226,5_05,7.070757085699806,0.4741945014617155
4,59981,4327,64308,0.0006874637329019606,0.9124482870101929,0.9117608232772909,0.023542376941047088,0.023542376941047088,0.04797298442378261,0.002301407234524489,203.7729008583656,1412.0953113009455,0.007274311501532793,0.010565351694822311,0.016564084216952324,"[{'percentile': 90, 'value': 0.042669493705034256}]",4.163587379455566,30494.5,1.524725,5,05,25,maximum,0.2156768081661993,0.005726499690160226,5_05,7.070757085699806,0.4741945014617155
5,59981,4327,64308,0.0006874637329019606,1.0532476902008057,1.0525602264679037,0.025286892051310586,0.025286892051310586,0.05365835857336583,0.002879219444787902,212.1983139109608,1516.7330721296603,0.007444153074175119,0.010565351694822311,0.016956552863121033,"[{'percentile': 90, 'value': 0.0462038554251194}]",4.163587379455566,30494.5,1.524725,5,05,30,maximum,0.2156768081661993,0.005726499690160226,5_05,7.070757085699806,0.4741945014617155
0,59981,4327,64308,0.0,9.0,9.0,4.3082476117437185,4.3082476117437185,2.875404032262529,8.267948348751611,66.74184706618428,258413.0,2.0,4.0,7.0,"[{'percentile': 90, 'value': 8}]",4.163587379455566,30494.5,1.524725,5,05,05,max_raster,0.2156768081661993,0.005726499690160226,5_05,7.070757085699806,0.4741945014617155
1,59981,4327,64308,0.0,9.0,9.0,4.320068021540155,4.320068021540155,2.871898449736337,8.247800705597976,66.4780840351785,259122.0,2.0,4.0,7.0,"[{'percentile': 90, 'value': 8}]",4.163587379455566,30494.5,1.524725,5,05,10,max_raster,0.2156768081661993,0.005726499690160226,5_05,7.070757085699806,0.4741945014617155
2,59981,4327,64308,0.0,9.0,9.0,4.318400826928527,4.318400826928527,2.870306939405379,8.238661926398674,66.46689490949575,259022.0,2.0,4.0,7.0,"[{'percentile': 90, 'value': 8}]",4.163587379455566,30494.5,1.524725,5,05,15,max_raster,0.2156768081661993,0.005726499690160226,5_05,7.070757085699806,0.4741945014617155
3,59981,4327,64308,0.0,9.0,9.0,4.322718860972642,4.322718860972642,2.8693627707781184,8.233242710327481,66.37865804052063,259281.0,2.0,4.0,7.0,"[{'percentile': 90, 'value': 8}]",4.163587379455566,30494.5,1.524725,5,05,20,max_raster,0.2156768081661993,0.005726499690160226,5_05,7.070757085699806,0.4741945014617155
4,59981,4327,64308,0.0,9.0,9.0,4.3240026008235946,4.3240026008235946,2.8705745569573358,8.240198287050804,66.38697572500479,259358.0,2.0,4.0,7.0,"[{'percentile': 90, 'value': 8}]",4.163587379455566,30494.5,1.524725,5,05,25,max_raster,0.2156768081661993,0.005726499690160226,5_05,7.070757085699806,0.4741945014617155
5,59981,4327,64308,0.0,9.0,9.0,4.336289825111285,4.336289825111285,2.8691871973492638,8.232235173432924,66.16686875341941,260095.0,2.0,4.0,7.0,"[{'percentile': 90, 'value': 8}]",4.163587379455566,30494.5,1.524725,5,05,30,max_raster,0.2156768081661993,0.005726499690160226,5_05,7.070757085699806,0.4741945014617155
0,59981,4327,64308,0.0,0.00787947850777969,0.00787947850777969,0.0012964014806098132,0.0012964014806098132,0.0005681715463761113,3.228189061114216e-07,43.826820230786026,77.7594572084572,0.0009298084132587374,0.0011902096614335041,0.0015261514710491304,"[{'percentile': 90, 'value': 0.001948639221103523}]",4.163587379455566,30494.5,1.524725,5,05,05,stddev,0.2156768081661993,0.005726499690160226,5_05,7.070757085699806,0.4741945014617155
1,59981,4327,64308,0.0,0.011545095060613235,0.011545095060613235,0.0013518185971205686,0.0013518185971205686,0.0006855483048840206,4.6997647832935406e-07,50.713039925938865,81.08343127388882,0.0009422729764801251,0.0012106887209390256,0.0015671095296959097,"[{'percentile': 90, 'value': 0.0020453520495129144}]",4.163587379455566,30494.5,1.524725,5,05,10,stddev,0.2156768081661993,0.005726499690160226,5_05,7.070757085699806,0.4741945014617155
2,59981,4327,64308,0.0,0.012929276130759887,0.012929276130759887,0.0013812201297084012,0.0013812201297084012,0.0007598802551839432,5.774180022184147e-07,55.01514485923158,82.84696460003961,0.0009497668205323963,0.0012225566005147359,0.0015863970947216093,"[{'percentile': 90, 'value': 0.0020879906874914375}]",4.163587379455566,30494.5,1.524725,5,05,15,stddev,0.2156768081661993,0.005726499690160226,5_05,7.070757085699806,0.4741945014617155
3,59981,4327,64308,0.0,0.013296807122479028,0.013296807122479028,0.0014023734640127182,0.0014023734640127182,0.000810058287335612,6.561944288811049e-07,57.76337816730577,84.11576274494685,0.0009567593325533246,0.0012309861973494839,0.0016054025934949584,"[{'percentile': 90, 'value': 0.0021232360979083257}]",4.163587379455566,30494.5,1.524725,5,05,20,stddev,0.2156768081661993,0.005726499690160226,5_05,7.070757085699806,0.4741945014617155
4,59981,4327,64308,0.0,0.015662843835555617,0.015662843835555617,0.0014226652343914935,0.0014226652343914935,0.0008533881898611965,7.282714025945696e-07,59.98517214249704,85.33288342403617,0.0009639487376352473,0.001241555814766529,0.0016212387268171083,"[{'percentile': 90, 'value': 0.002160297474771724}]",4.163587379455566,30494.5,1.524725,5,05,25,stddev,0.2156768081661993,0.005726499690160226,5_05,7.070757085699806,0.4741945014617155
5,59981,4327,64308,0.0,0.015329806809506583,0.015329806809506583,0.0014345152100328502,0.0014345152100328502,0.0008709449478955953,7.585451022648611e-07,60.71353874844247,86.04365681298039,0.000967536509024189,0.0012489376553309036,0.0016344245458921108,"[{'percentile': 90, 'value': 0.0021947427252090724}]",4.163587379455566,30494.5,1.524725,5,05,30,stddev,0.2156768081661993,0.005726499690160226,5_05,7.070757085699806,0.4741945014617155
0,59981,4327,64308,0.0,0.03099353052675724,0.03099353052675724,0.004311929052733541,0.004311929052733541,0.0019618293417485964,3.848774366145731e-06,45.497718486460194,258.6338165120105,0.003057984635233879,0.003946542739868164,0.005111862905323505,"[{'percentile': 90, 'value': 0.006591625511646271}]",4.163587379455566,30494.5,1.524725,5,05,05,range,0.2156768081661993,0.005726499690160226,5_05,7.070757085699806,0.4741945014617155
1,59981,4327,64308,0.0,0.04171497002243996,0.04171497002243996,0.0044981248542286245,0.0044981248542286245,0.0023499316023190336,5.5221785355777e-06,52.242471662606164,269.8020268814871,0.0030758173670619726,0.00401346106082201,0.0052578989416360855,"[{'percentile': 90, 'value': 0.006911208853125572}]",4.163587379455566,30494.5,1.524725,5,05,10,range,0.2156768081661993,0.005726499690160226,5_05,7.070757085699806,0.4741945014617155
2,59981,4327,64308,0.0,0.044005800038576126,0.044005800038576126,0.004594592700379027,0.004594592700379027,0.0025960558505441172,6.739505979144339e-06,56.502415335530344,275.5882647614344,0.0031023568008095026,0.004055106546729803,0.00532915722578764,"[{'percentile': 90, 'value': 0.007067191414535046}]",4.163587379455566,30494.5,1.524725,5,05,15,range,0.2156768081661993,0.005726499690160226,5_05,7.070757085699806,0.4741945014617155
3,59981,4327,64308,0.0,0.04911582171916962,0.04911582171916962,0.004668713453846187,0.004668713453846187,0.00277159305127712,7.681728041887615e-06,59.365242238069285,280.0341016751481,0.003133285790681839,0.004072309471666813,0.005383683368563652,"[{'percentile': 90, 'value': 0.007179588079452515}]",4.163587379455566,30494.5,1.524725,5,05,20,range,0.2156768081661993,0.005726499690160226,5_05,7.070757085699806,0.4741945014617155
4,59981,4327,64308,0.0,0.052709221839904785,0.052709221839904785,0.004736276799404321,0.004736276799404321,0.0029056966512418982,8.443073029038382e-06,61.34980648950557,284.0866187050706,0.003163545625284314,0.004120813682675362,0.00543602742254734,"[{'percentile': 90, 'value': 0.00729792658239603}]",4.163587379455566,30494.5,1.524725,5,05,25,range,0.2156768081661993,0.005726499690160226,5_05,7.070757085699806,0.4741945014617155
5,59981,4327,64308,0.0,0.06333254277706146,0.06333254277706146,0.004777394145380534,0.004777394145380534,0.0029788535054923386,8.873568207183995e-06,62.35310327854609,286.5528782340698,0.003172363620251417,0.004142399877309799,0.005483396351337433,"[{'percentile': 90, 'value': 0.0073998235166072845}]",4.163587379455566,30494.5,1.524725,5,05,30,range,0.2156768081661993,0.005726499690160226,5_05,7.070757085699806,0.4741945014617155
0,59981,4327,64308,0.0007938246533740311,0.24353963285684585,0.24274580820347183,0.011714074258942872,0.011714074258942872,0.01412313522778752,0.00019946294866237283,120.5655258417497,702.6218881256524,0.00520014800131321,0.007837143167853356,0.011796027421951294,"[{'percentile': 90, 'value': 0.022407001443207265}]",8.016080021858215,60989.0,1.524725,5,1,05,average,0.2156768081661993,0.00404924676337496,5_1,4.999780283421163,0.948389002923431
1,59981,4327,64308,0.0007938246533740311,0.40567299723625183,0.4048791725828778,0.014945501604462537,0.014945501604462537,0.025342029890693923,0.0006422184789808243,169.56292643351037,896.4461317372675,0.0053106679813936354,0.008099586889147758,0.012697159685194493,"[{'percentile': 90, 'value': 0.028112426027655603}]",8.016080021858215,60989.0,1.524725,5,1,10,average,0.2156768081661993,0.00404924676337496,5_1,4.999780283421163,0.948389002923431
2,59981,4327,64308,0.0007938246533740311,0.6057324588298798,0.6049386341765057,0.017303494438922297,0.017303494438922297,0.03391748364280019,0.0011503956966596185,196.01522549402836,1037.8808999409982,0.005396049190312624,0.00822871751151979,0.013134540896862746,"[{'percentile': 90, 'value': 0.03201596289873123}]",8.016080021858215,60989.0,1.524725,5,1,15,average,0.2156768081661993,0.00404924676337496,5_1,4.999780283421163,0.948389002923431
3,59981,4327,64308,0.0007938246533740311,0.7548945248126984,0.7541007001593243,0.01933573043243801,0.01933573043243801,0.04106106716359209,0.0016860112366130205,212.35850027525836,1159.7764470680643,0.005466044181957841,0.008340356079861522,0.013555318862199784,"[{'percentile': 90, 'value': 0.03536938950419426}]",8.016080021858215,60989.0,1.524725,5,1,20,average,0.2156768081661993,0.00404924676337496,5_1,4.999780283421163,0.948389002923431
4,59981,4327,64308,0.0007938246533740311,0.90933638215065,0.908542557497276,0.021216823202857955,0.021216823202857955,0.047294352305764675,0.0022367557600217886,222.90967810578738,1272.606272530623,0.005542997969314456,0.008448385540395975,0.013984118588268757,"[{'percentile': 90, 'value': 0.03920489922165871}]",8.016080021858215,60989.0,1.524725,5,1,25,average,0.2156768081661993,0.00404924676337496,5_1,4.999780283421163,0.948389002923431
5,59981,4327,64308,0.0007938246533740311,1.0485287427902221,1.047734918136848,0.022942001024127127,0.022942001024127127,0.05297533992830342,0.0028063866405192983,230.90984902577375,1376.0841634281692,0.0056030227104201915,0.008535729255527258,0.014371498860418797,"[{'percentile': 90, 'value': 0.042792150750756264}]",8.016080021858215,60989.0,1.524725,5,1,30,average,0.2156768081661993,0.00404924676337496,5_1,4.999780283421163,0.948389002923431
0,59981,4327,64308,0.0006874637329019606,0.2435232326388359,0.24283576890593395,0.011716368144155456,0.011716368144155456,0.014122708508971238,0.00019945089562936863,120.53827888650078,702.7594776545884,0.00518428161740303,0.007855376694351435,0.01178671233355999,"[{'percentile': 90, 'value': 0.02242414280772209}]",8.016080021858215,60989.0,1.524725,5,1,05,median,0.2156768081661993,0.00404924676337496,5_1,4.999780283421163,0.948389002923431
1,59981,4327,64308,0.0006874637329019606,0.40560540556907654,0.4049179418361746,0.014948636229475116,0.014948636229475116,0.0253422520325043,0.0006422297380789684,169.52885630152318,896.634149680147,0.005335072288289666,0.00809930358082056,0.012720892205834389,"[{'percentile': 90, 'value': 0.0280992416664958}]",8.016080021858215,60989.0,1.524725,5,1,10,median,0.2156768081661993,0.00404924676337496,5_1,4.999780283421163,0.948389002923431
2,59981,4327,64308,0.0006874637329019606,0.6057689487934113,0.6050814850605093,0.017305321713112207,0.017305321713112207,0.03391591314027597,0.0011502891641387441,195.98545292907184,1037.9905016741832,0.005395262269303203,0.008218157570809126,0.013160711154341698,"[{'percentile': 90, 'value': 0.03202134743332863}]",8.016080021858215,60989.0,1.524725,5,1,15,median,0.2156768081661993,0.00404924676337496,5_1,4.999780283421163,0.948389002923431
3,59981,4327,64308,0.0006874637329019606,0.7550763487815857,0.7543888850486837,0.019337676675279577,0.019337676675279577,0.0410593452929069,0.0016858698358821558,212.32822320064608,1159.8931846599444,0.0054938949178904295,0.008336001075804234,0.01355953048914671,"[{'percentile': 90, 'value': 0.03543788567185402}]",8.016080021858215,60989.0,1.524725,5,1,20,median,0.2156768081661993,0.00404924676337496,5_1,4.999780283421163,0.948389002923431
4,59981,4327,64308,0.0006874637329019606,0.9091297388076782,0.9084422750747763,0.021217950294842927,0.021217950294842927,0.04728995187153571,0.002236339548012164,222.87709799673556,1272.6738766349736,0.0055509519297629595,0.00845262361690402,0.01397966593503952,"[{'percentile': 90, 'value': 0.039193082600831985}]",8.016080021858215,60989.0,1.524725,5,1,25,median,0.2156768081661993,0.00404924676337496,5_1,4.999780283421163,0.948389002923431
5,59981,4327,64308,0.0006874637329019606,1.0481042265892029,1.047416762856301,0.022942181801351363,0.022942181801351363,0.05296969158637272,0.002805788226755445,230.88340962956124,1376.095006626856,0.005601576529443264,0.008557042572647333,0.014390288386493921,"[{'percentile': 90, 'value': 0.042748333886265755}]",8.016080021858215,60989.0,1.524725,5,1,30,median,0.2156768081661993,0.00404924676337496,5_1,4.999780283421163,0.948389002923431
0,59981,4327,64308,0.0006874637329019606,0.24032527208328247,0.2396378083503805,0.010195853498636463,0.010195853498636463,0.013834403245660609,0.0001913907131635448,135.68656363599914,611.5574887017137,0.003894155379384756,0.006381460465490818,0.010159768164157867,"[{'percentile': 90, 'value': 0.020424747839570045}]",8.016080021858215,60989.0,1.524725,5,1,05,minimum,0.2156768081661993,0.00404924676337496,5_1,4.999780283421163,0.948389002923431
1,59981,4327,64308,0.0006874637329019606,0.4029257297515869,0.40223826601868495,0.013362092834262318,0.013362092834262318,0.0249632477114214,0.0006231637363017857,186.82139108786956,801.4716902918881,0.004022554494440556,0.0066576567478477955,0.01102579478174448,"[{'percentile': 90, 'value': 0.0259587112814188}]",8.016080021858215,60989.0,1.524725,5,1,10,minimum,0.2156768081661993,0.00404924676337496,5_1,4.999780283421163,0.948389002923431
2,59981,4327,64308,0.0006874637329019606,0.6048102974891663,0.6041228337562643,0.015686120919422054,0.015686120919422054,0.03349684778919208,0.0011220388118123026,213.5444955528639,940.8692188678542,0.004022554494440556,0.006748034618794918,0.011473758146166801,"[{'percentile': 90, 'value': 0.029803141951560974}]",8.016080021858215,60989.0,1.524725,5,1,15,minimum,0.2156768081661993,0.00404924676337496,5_1,4.999780283421163,0.948389002923431
3,59981,4327,64308,0.0006874637329019606,0.7519781589508057,0.7512906952179037,0.017694924193212593,0.017694924193212593,0.04063670686511225,0.0016513419448410606,229.65177144245496,1061.3592480330844,0.0041482774540781975,0.006837612483650446,0.011848639696836472,"[{'percentile': 90, 'value': 0.03312395513057709}]",8.016080021858215,60989.0,1.524725,5,1,20,minimum,0.2156768081661993,0.00404924676337496,5_1,4.999780283421163,0.948389002923431
4,59981,4327,64308,0.0006874637329019606,0.9063726663589478,0.9056852026260458,0.019557664093625294,0.019557664093625294,0.04686917688401565,0.002196719741785147,239.64608789498735,1173.0882499997388,0.0041482774540781975,0.00701446458697319,0.01221577450633049,"[{'percentile': 90, 'value': 0.03690674901008606}]",8.016080021858215,60989.0,1.524725,5,1,25,minimum,0.2156768081661993,0.00404924676337496,5_1,4.999780283421163,0.948389002923431
5,59981,4327,64308,0.0006874637329019606,1.045316457748413,1.0446289940155111,0.021264686706506254,0.021264686706506254,0.05253259087286596,0.0027596731038159197,247.04145232853497,1275.4771733429516,0.004271509125828743,0.00701446458697319,0.012635014951229095,"[{'percentile': 90, 'value': 0.0402555912733078}]",8.016080021858215,60989.0,1.524725,5,1,30,minimum,0.2156768081661993,0.00404924676337496,5_1,4.999780283421163,0.948389002923431
0,59981,4327,64308,0.0,9.0,9.0,4.303279371801071,4.303279371801071,2.8679851417102773,8.225338773070918,66.64650128234474,258115.0,2.0,4.0,7.0,"[{'percentile': 90, 'value': 8}]",8.016080021858215,60989.0,1.524725,5,1,05,min_raster,0.2156768081661993,0.00404924676337496,5_1,4.999780283421163,0.948389002923431
1,59981,4327,64308,0.0,9.0,9.0,4.317100415131458,4.317100415131458,2.871873533654968,8.247657593307874,66.52320440796413,258944.0,2.0,4.0,7.0,"[{'percentile': 90, 'value': 8}]",8.016080021858215,60989.0,1.524725,5,1,10,min_raster,0.2156768081661993,0.00404924676337496,5_1,4.999780283421163,0.948389002923431
2,59981,4327,64308,0.0,9.0,9.0,4.317383838215435,4.317383838215435,2.873655813097095,8.257897732146725,66.56011883078024,258961.0,2.0,4.0,7.0,"[{'percentile': 90, 'value': 8}]",8.016080021858215,60989.0,1.524725,5,1,15,min_raster,0.2156768081661993,0.00404924676337496,5_1,4.999780283421163,0.948389002923431
3,59981,4327,64308,0.0,9.0,9.0,4.332905420049682,4.332905420049682,2.8753017940736267,8.267360407003016,66.35967129050921,259892.0,2.0,4.0,7.0,"[{'percentile': 90, 'value': 8}]",8.016080021858215,60989.0,1.524725,5,1,20,min_raster,0.2156768081661993,0.00404924676337496,5_1,4.999780283421163,0.948389002923431
4,59981,4327,64308,0.0,9.0,9.0,4.33890732065154,4.33890732065154,2.8766181408395504,8.274931928207192,66.29821584683194,260252.0,2.0,4.0,7.0,"[{'percentile': 90, 'value': 8}]",8.016080021858215,60989.0,1.524725,5,1,25,min_raster,0.2156768081661993,0.00404924676337496,5_1,4.999780283421163,0.948389002923431
